transaction_id,Date,store_id,store_location,product_id,product_name,category,quantity_sold,unit_price,total_sales,payment_method
659,4/25/2026,8,Xinbao,2594,nonummy integer non velit donec diam neque vestibulum eget vulputate ut ultrices vel augue vestibulum ante ipsum primis,Sports,4,201.87,807.48,Cash
660,9/24/2025,9,Jia’an,3852,nunc rhoncus dui vel sem sed sagittis nam congue risus semper porta,Sports,15,338.7,5080.5,Credit Card
661,3/9/2026,7,Tamra,6398,at velit vivamus vel nulla eget eros elementum pellentesque quisque porta volutpat erat,Beauty,17,194.89,3313.13,Cash
662,5/26/2025,8,Säffle,4299,in quam fringilla rhoncus mauris enim leo rhoncus sed vestibulum sit,Sports,20,362.87,7257.4,Debit Card
663,9/15/2025,2,Suzhou,7170,leo maecenas pulvinar lobortis est phasellus sit amet erat nulla tempus vivamus in felis eu sapien,Clothing,10,121.39,1213.9,Cash
664,6/16/2025,9,Maracanaú,2122,fusce posuere felis sed lacus morbi sem mauris laoreet ut rhoncus aliquet pulvinar,Clothing,19,383.18,7280.42,Debit Card
665,2/19/2026,3,Ping’an,5862,convallis duis consequat dui nec nisi volutpat eleifend donec ut dolor morbi,Sports,8,346.63,2773.04,Credit Card
666,10/3/2025,7,Birmingham,3893,dis parturient montes nascetur ridiculus mus etiam vel augue vestibulum rutrum rutrum neque aenean auctor gravida sem,Clothing,7,187.89,1315.23,Cash
667,4/9/2026,5,Kedungsinggil,9312,non velit nec nisi vulputate nonummy maecenas tincidunt lacus at velit vivamus,Electronics,8,84.39,675.12,Cash
668,9/30/2025,5,Gjinkar,9444,ultricies eu nibh quisque id justo sit amet sapien dignissim vestibulum vestibulum ante ipsum primis in faucibus orci,Home & Kitchen,14,456.73,6394.22,Credit Card
669,6/15/2025,5,Kasulu,5500,sed ante vivamus tortor duis mattis egestas metus aenean fermentum donec ut mauris,Sports,16,263.04,4208.64,Debit Card
670,12/29/2025,6,Ar Rass,7498,vestibulum vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae nulla dapibus dolor vel est donec,Home & Kitchen,6,218.77,1312.62,Credit Card
671,5/13/2025,2,Indaial,2939,libero ut massa volutpat convallis morbi odio odio elementum eu interdum eu tincidunt,Sports,18,206.49,3716.82,Credit Card
672,7/12/2025,1,Pingshan,7472,sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus etiam vel augue vestibulum rutrum,Clothing,18,50.06,901.08,Cash
673,9/13/2025,8,Petrozavodsk,2920,ultrices mattis odio donec vitae nisi nam ultrices libero non,Home & Kitchen,15,314.88,4723.2,Credit Card
674,10/3/2025,7,Göteborg,5744,donec posuere metus vitae ipsum aliquam non mauris morbi non lectus aliquam sit amet,Sports,15,499.18,7487.7,Cash
675,12/18/2025,4,Nazran’,2421,amet eleifend pede libero quis orci nullam molestie nibh in lectus pellentesque at nulla suspendisse potenti cras in purus eu,Clothing,18,82.74,1489.32,Debit Card
676,4/15/2025,10,Nanton,1653,vitae consectetuer eget rutrum at lorem integer tincidunt ante vel,Beauty,9,409.2,3682.8,Debit Card
677,11/30/2025,1,Komga,7321,consectetuer adipiscing elit proin interdum mauris non ligula pellentesque ultrices phasellus id sapien in sapien iaculis,Electronics,19,54.39,1033.41,Credit Card
678,6/23/2025,2,Rtishchevo,4385,convallis morbi odio odio elementum eu interdum eu tincidunt in leo maecenas pulvinar lobortis,Clothing,18,235.24,4234.32,Debit Card
679,11/16/2025,2,Junliangcheng,9809,integer non velit donec diam neque vestibulum eget vulputate ut ultrices vel augue vestibulum ante ipsum primis in,Beauty,6,59.97,359.82,Mobile Payment
680,5/12/2025,6,Bangunsari,5672,est donec odio justo sollicitudin ut suscipit a feugiat et eros vestibulum ac est lacinia nisi venenatis tristique fusce congue,Electronics,7,31.26,218.82,Cash
681,5/2/2025,8,Qifang,4304,proin leo odio porttitor id consequat in consequat ut nulla sed accumsan felis ut,Beauty,2,437.98,875.96,Cash
682,1/12/2026,2,Sujiazhuang,6303,erat nulla tempus vivamus in felis eu sapien cursus vestibulum proin,Electronics,13,303.77,3949.01,Cash
683,11/6/2025,4,Ekou,9532,sit amet sapien dignissim vestibulum vestibulum ante ipsum primis in,Electronics,20,110.64,2212.8,Debit Card
684,4/6/2025,6,Andahuaylillas,1638,quisque arcu libero rutrum ac lobortis vel dapibus at diam nam,Beauty,1,19.48,19.48,Credit Card
685,11/30/2025,10,Bao’an,7291,ut nulla sed accumsan felis ut at dolor quis odio consequat varius,Home & Kitchen,8,235.05,1880.4,Cash
686,9/17/2025,3,Cunén,6585,curabitur at ipsum ac tellus semper interdum mauris ullamcorper purus sit,Clothing,13,11.69,151.97,Debit Card
687,9/21/2025,3,Tojeira,7493,tincidunt in leo maecenas pulvinar lobortis est phasellus sit amet,Clothing,5,455.39,2276.95,Mobile Payment
688,1/31/2026,4,Changshou,5112,faucibus orci luctus et ultrices posuere cubilia curae donec pharetra magna vestibulum aliquet ultrices erat tortor,Electronics,1,220.11,220.11,Cash
689,10/24/2025,9,Bogorejo,2163,egestas metus aenean fermentum donec ut mauris eget massa tempor convallis nulla neque libero convallis,Beauty,14,284.83,3987.62,Cash
690,4/13/2025,4,Mont-Saint-Hilaire,8387,erat vestibulum sed magna at nunc commodo placerat praesent blandit nam nulla integer pede justo lacinia eget tincidunt eget,Sports,2,416.65,833.3,Cash
691,5/2/2025,5,Pedinó,3063,est lacinia nisi venenatis tristique fusce congue diam id ornare imperdiet sapien urna pretium nisl,Clothing,3,25.45,76.35,Mobile Payment
692,9/18/2025,9,Kilju,4562,vivamus in felis eu sapien cursus vestibulum proin eu mi nulla,Home & Kitchen,12,277.91,3334.92,Mobile Payment
693,4/26/2025,9,Gravataí,8927,sed sagittis nam congue risus semper porta volutpat quam pede lobortis ligula sit amet eleifend,Electronics,16,351.75,5628.0,Credit Card
694,6/12/2025,8,Pando,4480,orci eget orci vehicula condimentum curabitur in libero ut massa volutpat convallis morbi odio,Clothing,3,407.81,1223.43,Mobile Payment
695,8/28/2025,9,Yafan,9063,id turpis integer aliquet massa id lobortis convallis tortor risus dapibus augue,Sports,11,96.75,1064.25,Mobile Payment
696,7/28/2025,4,Thị Trấn Thanh Lưu,2500,ante vivamus tortor duis mattis egestas metus aenean fermentum donec ut mauris eget massa tempor convallis nulla neque libero,Beauty,4,285.81,1143.24,Debit Card
697,10/6/2025,8,Fengyuan,6828,pulvinar sed nisl nunc rhoncus dui vel sem sed sagittis nam congue risus semper porta,Beauty,11,134.12,1475.32,Credit Card
698,2/1/2026,2,Dimataling,8556,posuere cubilia curae donec pharetra magna vestibulum aliquet ultrices erat tortor sollicitudin mi sit amet lobortis sapien sapien,Clothing,10,285.95,2859.5,Cash
699,4/26/2025,10,Gongjiang,3333,proin leo odio porttitor id consequat in consequat ut nulla sed accumsan felis ut at,Home & Kitchen,10,20.86,208.6,Mobile Payment
700,4/23/2026,5,Brylivka,4747,lacus morbi quis tortor id nulla ultrices aliquet maecenas leo odio condimentum id,Home & Kitchen,13,397.19,5163.47,Debit Card
701,9/30/2025,8,Machachi,1106,facilisi cras non velit nec nisi vulputate nonummy maecenas tincidunt lacus at velit,Electronics,11,318.78,3506.58,Cash
702,4/26/2026,1,Wutumeiren,4675,quam turpis adipiscing lorem vitae mattis nibh ligula nec sem duis aliquam convallis nunc,Sports,8,164.99,1319.92,Debit Card
703,4/25/2025,8,Kremenets’,8821,congue etiam justo etiam pretium iaculis justo in hac habitasse platea dictumst etiam faucibus cursus urna ut tellus,Clothing,18,42.91,772.38,Debit Card
704,7/18/2025,7,Hvar,6100,scelerisque mauris sit amet eros suspendisse accumsan tortor quis turpis sed ante vivamus tortor,Clothing,16,176.83,2829.28,Mobile Payment
705,10/24/2025,2,Cauayan,7405,elementum ligula vehicula consequat morbi a ipsum integer a nibh,Sports,18,339.49,6110.82,Credit Card
706,7/25/2025,5,Metchosin,9168,eleifend pede libero quis orci nullam molestie nibh in lectus pellentesque at nulla suspendisse,Beauty,2,281.03,562.06,Credit Card
707,11/11/2025,1,Kumberg,7955,nulla tellus in sagittis dui vel nisl duis ac nibh fusce lacus purus aliquet at feugiat non pretium,Sports,14,196.82,2755.48,Mobile Payment
708,5/16/2025,4,Barbaza,8530,enim leo rhoncus sed vestibulum sit amet cursus id turpis,Beauty,13,342.74,4455.62,Cash
709,8/25/2025,7,Fuji,5203,in blandit ultrices enim lorem ipsum dolor sit amet consectetuer adipiscing elit proin interdum mauris non ligula pellentesque ultrices,Electronics,7,495.14,3465.98,Mobile Payment
710,6/20/2025,4,Kačanik,9419,vestibulum sagittis sapien cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus,Beauty,6,317.45,1904.7,Debit Card
711,12/21/2025,1,Pangapisan,2124,quis augue luctus tincidunt nulla mollis molestie lorem quisque ut erat curabitur gravida nisi at nibh in hac habitasse,Beauty,12,123.86,1486.32,Debit Card
712,8/1/2025,7,Duli,7777,ante nulla justo aliquam quis turpis eget elit sodales scelerisque mauris sit amet eros suspendisse accumsan tortor,Sports,5,143.06,715.3,Credit Card
713,12/14/2025,1,Padurung,5683,vestibulum rutrum rutrum neque aenean auctor gravida sem praesent id massa id nisl venenatis lacinia aenean sit amet justo,Home & Kitchen,9,335.28,3017.52,Debit Card
714,8/8/2025,6,San Carlos de Bariloche,5112,lectus pellentesque at nulla suspendisse potenti cras in purus eu magna vulputate luctus cum sociis natoque penatibus et magnis dis,Clothing,8,119.31,954.48,Mobile Payment
715,4/10/2025,3,Lansing,1206,nibh fusce lacus purus aliquet at feugiat non pretium quis lectus suspendisse,Clothing,16,16.36,261.76,Mobile Payment
716,2/5/2026,2,Cariamanga,2405,pharetra magna vestibulum aliquet ultrices erat tortor sollicitudin mi sit amet lobortis,Electronics,20,140.77,2815.4,Cash
717,4/20/2025,4,Charleville-Mézières,1270,libero quis orci nullam molestie nibh in lectus pellentesque at nulla suspendisse potenti cras in purus eu magna,Electronics,13,257.7,3350.1,Cash
718,4/12/2025,1,Straszydle,4978,aliquet maecenas leo odio condimentum id luctus nec molestie sed justo pellentesque viverra pede ac diam cras pellentesque,Beauty,7,473.13,3311.91,Mobile Payment
719,7/22/2025,5,Leipzig,1739,erat eros viverra eget congue eget semper rutrum nulla nunc purus phasellus,Sports,17,236.58,4021.86,Credit Card
720,1/26/2026,7,Guyang,5518,integer ac neque duis bibendum morbi non quam nec dui luctus rutrum nulla tellus in sagittis dui vel,Home & Kitchen,12,108.79,1305.48,Debit Card
721,3/11/2026,8,Zambujal,4438,pulvinar nulla pede ullamcorper augue a suscipit nulla elit ac nulla sed vel enim sit amet nunc viverra,Home & Kitchen,16,79.4,1270.4,Cash
722,6/22/2025,2,Guali,5353,odio cras mi pede malesuada in imperdiet et commodo vulputate justo in blandit ultrices enim,Beauty,13,478.59,6221.67,Cash
723,11/8/2025,5,Pidsandawan,8582,magna vestibulum aliquet ultrices erat tortor sollicitudin mi sit amet,Clothing,16,40.58,649.28,Mobile Payment
724,4/2/2026,6,Roissy Charles-de-Gaulle,2763,lorem ipsum dolor sit amet consectetuer adipiscing elit proin interdum mauris non ligula,Home & Kitchen,1,112.08,112.08,Cash
725,9/27/2025,1,Réo,2609,duis ac nibh fusce lacus purus aliquet at feugiat non pretium quis lectus suspendisse potenti,Electronics,3,155.17,465.51,Credit Card
726,8/6/2025,4,Karangasem,2361,amet nunc viverra dapibus nulla suscipit ligula in lacus curabitur at ipsum ac tellus semper interdum mauris ullamcorper purus,Home & Kitchen,3,130.64,391.92,Cash
727,11/14/2025,3,Paojan,9339,ultrices aliquet maecenas leo odio condimentum id luctus nec molestie,Sports,13,260.05,3380.65,Debit Card
728,6/28/2025,8,Ivanovka,3750,in congue etiam justo etiam pretium iaculis justo in hac habitasse platea dictumst etiam faucibus cursus urna ut,Electronics,14,475.42,6655.88,Debit Card
729,2/13/2026,7,Wolfville,5081,a feugiat et eros vestibulum ac est lacinia nisi venenatis tristique fusce congue diam,Sports,7,165.13,1155.91,Mobile Payment
730,12/4/2025,4,Huddinge,5791,duis consequat dui nec nisi volutpat eleifend donec ut dolor morbi vel lectus in quam fringilla rhoncus,Electronics,17,39.17,665.89,Debit Card
731,5/1/2025,10,Melong,8164,in sagittis dui vel nisl duis ac nibh fusce lacus purus aliquet at feugiat non pretium quis,Beauty,13,47.23,613.99,Credit Card
732,5/28/2025,7,Szamotuły,2338,purus eu magna vulputate luctus cum sociis natoque penatibus et,Sports,13,125.22,1627.86,Credit Card
733,4/7/2025,1,Cileuya,6731,est donec odio justo sollicitudin ut suscipit a feugiat et eros vestibulum ac,Home & Kitchen,4,24.65,98.6,Debit Card
734,6/24/2025,3,Al Hilāliyya,4922,lorem integer tincidunt ante vel ipsum praesent blandit lacinia erat vestibulum sed magna at nunc,Clothing,2,89.87,179.74,Mobile Payment
735,4/6/2025,4,Zhongcheng,5905,massa id lobortis convallis tortor risus dapibus augue vel accumsan tellus nisi eu,Home & Kitchen,2,133.73,267.46,Mobile Payment
736,10/31/2025,7,Querecotillo,7754,dis parturient montes nascetur ridiculus mus etiam vel augue vestibulum,Electronics,3,119.89,359.67,Cash
737,2/16/2026,9,Siguqiao,9940,non quam nec dui luctus rutrum nulla tellus in sagittis dui vel nisl duis ac,Home & Kitchen,8,233.98,1871.84,Debit Card
738,6/14/2025,6,Bolengpulau,1645,laoreet ut rhoncus aliquet pulvinar sed nisl nunc rhoncus dui vel sem sed sagittis nam congue,Electronics,1,278.93,278.93,Cash
739,10/8/2025,2,Sezures,8717,velit vivamus vel nulla eget eros elementum pellentesque quisque porta volutpat erat quisque,Electronics,12,104.76,1257.12,Debit Card
740,4/2/2025,7,Caacupé,8240,vestibulum proin eu mi nulla ac enim in tempor turpis nec euismod scelerisque quam turpis adipiscing lorem,Clothing,17,312.72,5316.24,Credit Card
741,2/8/2026,4,Wonosari,3859,etiam justo etiam pretium iaculis justo in hac habitasse platea dictumst etiam,Electronics,3,287.29,861.87,Debit Card
742,9/9/2025,5,Youkounkoun,4927,pellentesque ultrices phasellus id sapien in sapien iaculis congue vivamus metus arcu adipiscing molestie hendrerit,Sports,11,417.9,4596.9,Cash
743,3/31/2026,10,Hedao,6446,sapien placerat ante nulla justo aliquam quis turpis eget elit sodales scelerisque mauris sit,Electronics,2,32.12,64.24,Credit Card
744,7/22/2025,1,Ujazd,1333,est quam pharetra magna ac consequat metus sapien ut nunc vestibulum ante,Sports,14,367.28,5141.92,Debit Card
745,5/14/2025,10,As Suwaydā’,8281,volutpat in congue etiam justo etiam pretium iaculis justo in hac habitasse platea dictumst etiam faucibus cursus urna ut tellus,Sports,15,418.86,6282.9,Credit Card
746,1/9/2026,5,Almeria,3363,tincidunt in leo maecenas pulvinar lobortis est phasellus sit amet erat nulla tempus vivamus in felis eu,Sports,7,369.05,2583.35,Credit Card
747,1/19/2026,8,Sam Roi Yot,7557,eleifend pede libero quis orci nullam molestie nibh in lectus pellentesque at,Clothing,6,170.0,1020.0,Credit Card
748,5/2/2025,9,Ayía Triás,9654,luctus et ultrices posuere cubilia curae nulla dapibus dolor vel est donec,Electronics,15,93.94,1409.1,Mobile Payment
749,1/2/2026,10,Manuel Antonio Mesones Muro,8623,pede justo eu massa donec dapibus duis at velit eu est congue elementum in hac habitasse platea dictumst morbi vestibulum,Beauty,4,418.26,1673.04,Mobile Payment
750,11/4/2025,8,Jackson,7678,donec dapibus duis at velit eu est congue elementum in hac,Electronics,12,406.69,4880.28,Debit Card
751,7/6/2025,4,Mandeman Daya,1309,ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae mauris viverra diam vitae quam suspendisse potenti nullam porttitor,Clothing,11,98.89,1087.79,Credit Card
752,4/13/2026,8,Jia’an,1572,ante ipsum primis in faucibus orci luctus et ultrices posuere,Clothing,20,307.12,6142.4,Credit Card
753,6/6/2025,3,Baitoa,5543,vel augue vestibulum rutrum rutrum neque aenean auctor gravida sem praesent,Electronics,9,446.13,4015.17,Credit Card
754,4/30/2025,8,Nanying,5526,nulla tempus vivamus in felis eu sapien cursus vestibulum proin eu mi nulla ac enim in,Electronics,3,203.79,611.37,Credit Card
755,12/22/2025,7,Padre Bernardo,7306,varius integer ac leo pellentesque ultrices mattis odio donec vitae nisi nam ultrices libero non mattis pulvinar nulla,Clothing,13,446.04,5798.52,Debit Card
756,2/17/2026,3,Bianba,5876,morbi sem mauris laoreet ut rhoncus aliquet pulvinar sed nisl nunc,Clothing,12,85.86,1030.32,Credit Card
757,6/21/2025,2,Lijiaping,7475,nibh in lectus pellentesque at nulla suspendisse potenti cras in purus eu magna vulputate luctus cum sociis natoque penatibus et,Electronics,2,90.28,180.56,Mobile Payment
758,1/16/2026,3,Mangqu,2809,tortor quis turpis sed ante vivamus tortor duis mattis egestas metus aenean fermentum donec ut,Beauty,11,62.88,691.68,Cash
759,3/5/2026,6,Ashmūn,3488,congue risus semper porta volutpat quam pede lobortis ligula sit amet eleifend pede libero,Sports,19,414.56,7876.64,Mobile Payment
760,4/20/2025,5,Los Santos,1871,ante vivamus tortor duis mattis egestas metus aenean fermentum donec,Beauty,8,159.49,1275.92,Debit Card
761,6/28/2025,7,Heyan,9266,odio elementum eu interdum eu tincidunt in leo maecenas pulvinar lobortis est phasellus sit,Clothing,6,290.31,1741.86,Debit Card
762,9/24/2025,10,Ticllos,2422,in faucibus orci luctus et ultrices posuere cubilia curae mauris viverra,Clothing,17,466.68,7933.56,Credit Card
763,9/14/2025,9,Sedlarevo,7565,magna at nunc commodo placerat praesent blandit nam nulla integer pede justo,Beauty,16,213.44,3415.04,Credit Card
764,5/10/2025,4,Shangying,9297,quis augue luctus tincidunt nulla mollis molestie lorem quisque ut erat curabitur,Clothing,3,35.98,107.94,Credit Card
765,2/3/2026,2,Yelets,3162,vivamus in felis eu sapien cursus vestibulum proin eu mi nulla ac enim in tempor turpis nec,Clothing,12,248.99,2987.88,Cash
766,11/15/2025,5,Qionghu,7942,vestibulum sit amet cursus id turpis integer aliquet massa id lobortis convallis tortor risus dapibus augue,Home & Kitchen,15,97.6,1464.0,Credit Card
767,10/30/2025,7,Taihua,8724,accumsan tellus nisi eu orci mauris lacinia sapien quis libero nullam sit amet,Sports,14,353.59,4950.26,Cash
768,9/22/2025,3,Almaznyy,8680,vel augue vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae donec pharetra magna,Clothing,13,430.54,5597.02,Mobile Payment
769,5/31/2025,5,Divichibazar,3757,quam fringilla rhoncus mauris enim leo rhoncus sed vestibulum sit amet cursus,Electronics,14,37.35,522.9,Cash
770,3/3/2026,9,Maythalūn,1345,leo maecenas pulvinar lobortis est phasellus sit amet erat nulla tempus vivamus in,Sports,17,351.77,5980.09,Mobile Payment
771,4/25/2026,1,Pindiga,3248,diam id ornare imperdiet sapien urna pretium nisl ut volutpat sapien arcu sed augue,Home & Kitchen,9,417.63,3758.67,Mobile Payment
772,11/1/2025,9,Combapata,1321,suspendisse potenti nullam porttitor lacus at turpis donec posuere metus vitae ipsum aliquam non mauris morbi non lectus aliquam,Beauty,4,405.45,1621.8,Credit Card
773,3/3/2026,8,Ungheni,5264,amet consectetuer adipiscing elit proin risus praesent lectus vestibulum quam sapien varius,Electronics,18,308.02,5544.36,Credit Card
774,4/25/2025,9,Zafarwāl,7567,nibh quisque id justo sit amet sapien dignissim vestibulum vestibulum,Electronics,1,256.14,256.14,Mobile Payment
775,2/24/2026,2,Nîmes,8899,justo eu massa donec dapibus duis at velit eu est congue elementum in hac habitasse platea dictumst,Electronics,12,460.9,5530.8,Debit Card
776,7/9/2025,6,Rymättylä,8327,mauris viverra diam vitae quam suspendisse potenti nullam porttitor lacus at turpis donec posuere metus vitae,Electronics,15,270.09,4051.35,Credit Card
777,6/20/2025,9,Wolomarang,4880,lacinia eget tincidunt eget tempus vel pede morbi porttitor lorem,Beauty,15,292.09,4381.35,Debit Card
778,4/4/2025,2,Liushikou,6841,quam turpis adipiscing lorem vitae mattis nibh ligula nec sem,Home & Kitchen,7,303.48,2124.36,Cash
779,2/20/2026,6,Vyatskiye Polyany,2468,feugiat non pretium quis lectus suspendisse potenti in eleifend quam a odio in hac,Electronics,12,483.72,5804.64,Debit Card
780,12/21/2025,7,Bhamdoun,1935,sit amet nulla quisque arcu libero rutrum ac lobortis vel dapibus,Home & Kitchen,5,207.19,1035.95,Debit Card
781,3/22/2026,1,Lukovica pri Domžalah,4496,ac tellus semper interdum mauris ullamcorper purus sit amet nulla quisque arcu libero rutrum ac lobortis vel,Electronics,16,357.4,5718.4,Mobile Payment
782,10/23/2025,7,Tall Ḩamīs,2916,est phasellus sit amet erat nulla tempus vivamus in felis eu sapien cursus vestibulum proin eu mi,Beauty,2,114.25,228.5,Debit Card
783,4/11/2025,9,Várzea da Palma,2100,erat id mauris vulputate elementum nullam varius nulla facilisi cras non velit nec nisi vulputate nonummy,Home & Kitchen,7,196.78,1377.46,Credit Card
784,4/12/2025,2,El Paso,5178,dictumst etiam faucibus cursus urna ut tellus nulla ut erat id mauris vulputate elementum,Beauty,16,247.64,3962.24,Credit Card
785,3/23/2026,8,Psygansu,5221,felis fusce posuere felis sed lacus morbi sem mauris laoreet ut rhoncus aliquet,Sports,12,91.05,1092.6,Credit Card
786,10/15/2025,9,Portelinha,6848,eu nibh quisque id justo sit amet sapien dignissim vestibulum vestibulum ante,Clothing,3,231.96,695.88,Mobile Payment
787,2/2/2026,7,Frankfort,7260,diam vitae quam suspendisse potenti nullam porttitor lacus at turpis donec,Beauty,17,404.97,6884.49,Mobile Payment
788,2/8/2026,8,Tulle,8165,platea dictumst maecenas ut massa quis augue luctus tincidunt nulla,Clothing,12,463.01,5556.12,Credit Card
789,4/5/2026,7,Changnyeong,7127,amet cursus id turpis integer aliquet massa id lobortis convallis tortor risus dapibus augue,Beauty,15,254.74,3821.1,Cash
790,6/16/2025,9,Clarin,2891,at nibh in hac habitasse platea dictumst aliquam augue quam sollicitudin vitae,Sports,4,430.83,1723.32,Cash
791,4/2/2026,7,At-Bashi,1403,velit id pretium iaculis diam erat fermentum justo nec condimentum neque sapien placerat ante nulla justo aliquam,Home & Kitchen,2,438.57,877.14,Mobile Payment
792,2/14/2026,5,Mutā Khān,1843,sit amet nulla quisque arcu libero rutrum ac lobortis vel dapibus at,Beauty,6,374.02,2244.12,Debit Card
793,11/14/2025,3,Esparza,8761,lacus curabitur at ipsum ac tellus semper interdum mauris ullamcorper purus sit amet nulla quisque arcu libero rutrum ac lobortis,Clothing,1,35.62,35.62,Cash
794,11/9/2025,7,Meipu,1011,sit amet turpis elementum ligula vehicula consequat morbi a ipsum integer a nibh in quis justo maecenas rhoncus aliquam lacus,Home & Kitchen,9,329.67,2967.03,Cash
795,6/9/2025,10,Bolembre,9988,ultrices erat tortor sollicitudin mi sit amet lobortis sapien sapien non mi integer ac neque duis,Home & Kitchen,18,307.55,5535.9,Debit Card
796,7/30/2025,5,Magaozhuang,1293,consectetuer adipiscing elit proin interdum mauris non ligula pellentesque ultrices phasellus id sapien in sapien,Electronics,16,13.47,215.52,Debit Card
797,8/24/2025,3,Datian,6051,amet sem fusce consequat nulla nisl nunc nisl duis bibendum felis sed interdum venenatis turpis enim blandit mi in,Beauty,11,306.73,3374.03,Credit Card
798,11/4/2025,7,Camargo,6572,risus praesent lectus vestibulum quam sapien varius ut blandit non interdum in ante vestibulum ante ipsum primis in,Clothing,16,194.06,3104.96,Mobile Payment
799,7/10/2025,1,Phan Thong,8705,non mattis pulvinar nulla pede ullamcorper augue a suscipit nulla elit ac nulla sed vel enim,Sports,6,258.4,1550.4,Cash
800,9/17/2025,1,Laxiong,2432,blandit non interdum in ante vestibulum ante ipsum primis in faucibus orci luctus,Sports,7,187.1,1309.7,Mobile Payment
801,11/20/2025,4,Huilong,2019,in lectus pellentesque at nulla suspendisse potenti cras in purus eu,Sports,5,167.35,836.75,Mobile Payment
802,11/5/2025,5,Krasnyy Lyman,4974,sapien arcu sed augue aliquam erat volutpat in congue etiam justo etiam pretium iaculis justo in hac habitasse platea,Sports,13,65.06,845.78,Credit Card
803,9/6/2025,8,Senj,7191,ligula sit amet eleifend pede libero quis orci nullam molestie nibh in lectus,Electronics,5,250.45,1252.25,Debit Card
804,6/10/2025,4,Kishk-e Nakhūd,6824,aliquam sit amet diam in magna bibendum imperdiet nullam orci,Home & Kitchen,6,298.72,1792.32,Mobile Payment
805,7/25/2025,4,Īz̄eh,6354,felis sed lacus morbi sem mauris laoreet ut rhoncus aliquet pulvinar sed nisl nunc rhoncus dui,Beauty,5,19.84,99.2,Cash
806,11/20/2025,10,Fairbanks,9602,primis in faucibus orci luctus et ultrices posuere cubilia curae nulla dapibus dolor vel est,Beauty,7,361.04,2527.28,Debit Card
807,5/10/2025,8,Alegrete,7875,tristique in tempus sit amet sem fusce consequat nulla nisl,Sports,9,192.59,1733.31,Cash
808,12/17/2025,4,Dulian,4576,dis parturient montes nascetur ridiculus mus etiam vel augue vestibulum rutrum rutrum neque aenean auctor gravida sem praesent id,Sports,10,486.14,4861.4,Credit Card
809,12/3/2025,6,Den Chai,2023,nec molestie sed justo pellentesque viverra pede ac diam cras pellentesque volutpat dui maecenas tristique est et tempus,Electronics,20,243.3,4866.0,Mobile Payment
810,5/2/2025,1,Semenivka,7315,tellus in sagittis dui vel nisl duis ac nibh fusce lacus purus aliquet at,Electronics,5,46.79,233.95,Debit Card
811,12/18/2025,4,Colonia Elía,7574,suscipit a feugiat et eros vestibulum ac est lacinia nisi venenatis tristique fusce,Beauty,11,487.86,5366.46,Credit Card
812,6/16/2025,1,Columbus,9451,sed magna at nunc commodo placerat praesent blandit nam nulla,Clothing,16,352.93,5646.88,Debit Card
813,9/13/2025,10,Wolomarang,8598,duis consequat dui nec nisi volutpat eleifend donec ut dolor morbi vel lectus in quam fringilla rhoncus,Beauty,16,324.23,5187.68,Credit Card
814,2/17/2026,2,Santa Maria,6653,ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae nulla dapibus dolor vel est donec odio justo,Beauty,6,421.86,2531.16,Debit Card
815,4/13/2025,10,Blora,3502,pellentesque viverra pede ac diam cras pellentesque volutpat dui maecenas tristique est et,Beauty,14,103.0,1442.0,Credit Card
816,12/9/2025,7,Miskolc,7175,justo in hac habitasse platea dictumst etiam faucibus cursus urna ut tellus nulla ut erat id,Clothing,8,347.28,2778.24,Debit Card
817,2/17/2026,5,Vale de Touros,5371,tempus vel pede morbi porttitor lorem id ligula suspendisse ornare consequat lectus in est risus,Home & Kitchen,18,168.71,3036.78,Mobile Payment
818,2/9/2026,8,Guyi,3912,rhoncus aliquet pulvinar sed nisl nunc rhoncus dui vel sem sed sagittis nam congue risus semper porta,Clothing,5,164.96,824.8,Debit Card
819,4/30/2025,1,Rancho Nuevo,4986,rhoncus dui vel sem sed sagittis nam congue risus semper porta volutpat quam pede lobortis,Clothing,3,365.39,1096.17,Debit Card
820,8/14/2025,9,Pozuzo,4839,odio justo sollicitudin ut suscipit a feugiat et eros vestibulum ac est lacinia nisi venenatis tristique fusce congue diam id,Sports,10,229.91,2299.1,Credit Card
821,4/12/2026,9,Asyūţ,4374,ullamcorper augue a suscipit nulla elit ac nulla sed vel enim sit amet nunc viverra dapibus nulla suscipit ligula in,Beauty,4,254.91,1019.64,Credit Card
822,12/28/2025,3,Guatimozín,7829,luctus et ultrices posuere cubilia curae mauris viverra diam vitae quam suspendisse potenti,Sports,2,246.41,492.82,Credit Card
823,10/4/2025,4,Mandaon,7846,sapien dignissim vestibulum vestibulum ante ipsum primis in faucibus orci,Electronics,12,409.04,4908.48,Mobile Payment
824,5/1/2026,7,K Bang,1990,sit amet turpis elementum ligula vehicula consequat morbi a ipsum integer a nibh in quis justo maecenas rhoncus,Clothing,16,304.72,4875.52,Mobile Payment
